Hotel_Name,Hotel_Address,Review_Count,Non_Review_Scoring_Count,Average_Hotel_Score,avg_hotel_feature,avg_room,avg_hotel,avg_breakfast,avg_staff,avg_bed,avg_location
Adria Boutique Hotel,88 Queens Gate Kensington and Chelsea London SW7 5AB United Kingdom,478,92,8.8,7.645934263342554,7.41757199461998,7.72798801114876,7.138501385037766,8.138734087456088,6.0367764543539835,8.144949494949495
The Montcalm At Brewery London City,52 Chiswell Street City of London London EC1Y 4SD United Kingdom,2617,704,8.8,7.64507561849508,7.31346980729508,7.4828673154028795,7.286614389827103,8.25808942137068,6.134117644097913,8.168553960659226
H tel de la Bourdonnais,111 avenue de la Bourdonnais 7th arr 75007 Paris France,1337,178,8.8,7.632008430639602,7.365445354978583,7.5615996974312285,7.3657646393652865,8.192340068740137,6.323897886556758,8.013246196645621
Austria Trend Hotel Park Royal Palace Vienna,Schlossallee 8 14 Penzing 1140 Vienna Austria,3667,251,8.8,7.63116496985999,7.754117454245749,7.466729247823726,7.734067015049975,7.799040264862306,5.802478393492628,8.019011164274323
NH Collection Barcelona Gran Hotel Calder n,Rambla Catalunya 26 Eixample 08007 Barcelona Spain,1072,112,8.8,7.629082862957777,7.194821596896093,7.605130075313137,7.336520958689387,8.268840601553476,6.346123538383325,8.197920339125327
Le Saint Hotel Paris,3 rue du Pr aux Clercs 7th arr 75007 Paris France,163,32,8.8,7.6228797147243785,6.903620663535828,8.118277870496804,7.976023571917793,8.487269079649861,5.894064565327911,7.9360572483841185
ABaC Restaurant Hotel Barcelona GL Monumento,Avenida Tibidabo 1 Sarri St Gervasi 08022 Barcelona Spain,111,10,8.8,7.620021360491511,6.986418904783546,7.196561656620829,8.734088208525055,7.267248571573039,4.599008642602949,8.21451355661882
Glam Milano,Piazza Duca D Aosta 4 6 Central Station 20124 Milan Italy,7371,639,8.8,7.619517946101816,7.506139174388295,7.322613689038043,7.677667925725498,8.019509089553944,6.104838249483829,7.875047467152731
Sofitel Paris Arc De Triomphe,14 Rue Beaujon 8th arr 75008 Paris France,825,143,8.8,7.589265461088421,7.270443030517261,7.903306697685395,6.898385751125043,8.190045254588664,5.499724622945263,8.067451846399216
Hilton London Wembley,Lakeside Way Brent London HA9 0BU United Kingdom,4305,1427,8.8,7.587021190627193,7.307517048667197,7.529000611466725,7.639772306794196,8.004575790227106,5.552049793820256,7.97894127778675
London Marriott Hotel Park Lane,140 Park Lane Westminster Borough London W1K 7AA United Kingdom,213,53,8.8,7.562098798649202,7.070824138029865,7.289022067128575,7.314324158815235,8.493742731455733,5.75,7.776415470494419
The Beaufort,33 Beaufort Gardens Kensington and Chelsea London SW3 1PP United Kingdom,510,124,8.8,7.556923677320159,6.891918943257756,7.249649142770444,7.773360469231936,8.19792861457887,5.45963078291815,7.9570236004279975
Novotel Suites Paris Expo Porte de Versailles,4 Boulevard Brune 14th arr 75014 Paris France,1250,91,8.8,7.523744785603416,7.658802700922266,7.3734058029219876,7.146145962668944,8.25253562516173,6.001842907981698,7.703623958887118
Baglioni Hotel Carlton The Leading Hotels of the World,Via Senato 5 Milan City Center 20121 Milan Italy,775,99,8.8,7.505531819744821,6.701755455297177,7.241649619735724,6.605013083379684,8.360296934102918,5.792307447890188,7.844515731477455
H tel Lancaster Paris Champs Elys es,7 rue de Berri 8th arr 75008 Paris France,254,66,8.8,7.49613945348685,7.462467425351837,7.572826355925467,6.0436681498710625,8.077539566162715,6.4024211997966445,7.367559808612441
NYX Milan,Piazza Quattro Novembre 3 Central Station 20124 Milan Italy,1056,121,8.8,7.482788966904263,7.391915944340915,7.324517082994551,7.931597310006573,7.816280200708489,5.970471106592103,7.944152046783626
Park Plaza London Waterloo,6 Hercules Road Lambeth London SE1 7DP United Kingdom,1489,323,8.8,7.475110191149546,7.205385563217096,7.463895973264809,7.54536229468781,8.107791355319126,6.07707909676326,8.061487791911413
St Pancras Renaissance Hotel London,Euston Road Camden London NW1 2AR United Kingdom,2058,522,8.8,7.455550459081457,6.949638218018778,7.574259103521179,7.23614188614005,8.113030914235207,6.1419666587298005,7.9072595431844395
Cotton House Hotel Autograph Collection,Gran V a de les Corts Catalanes 670 Eixample 08010 Barcelona Spain,156,34,8.8,7.445372871964133,6.9665952128465385,7.827017225870776,6.686909035748597,7.489002376497952,5.645271987798678,8.001076555023925
Threadneedles Autograph Collection,5 Threadneedle Street City of London London EC2R 8AY United Kingdom,390,132,8.8,7.418245885034028,7.151499252935532,7.54251631011986,6.809496721781194,8.089557114457785,5.857460599898323,7.817033319464671
Buddha Bar Hotel Paris,4 rue d Anjou 8th arr 75008 Paris France,538,97,8.8,7.354899711849646,6.891757029291431,7.135125722403828,6.800550401684667,8.020023755065054,5.177880338078292,8.090831561226299
Hotel Arts Barcelona,Marina 19 21 08005 Barcelona Spain,1350,219,8.8,7.34902116417152,7.191417629599834,7.374692807614209,6.788032146670672,7.928592045353309,5.9866836899755045,7.78324234245287
InterContinental Paris Le Grand,2 Rue Scribe 9th arr 75009 Paris France,833,135,8.8,7.28988253933847,6.746571963002238,7.881279223734845,7.661108863831724,7.7642287301281625,6.0029232333502796,7.8290493676050605
Molitor Paris MGallery by Sofitel,2 avenue la Porte Molitor 16th arr 75016 Paris France,659,29,8.8,7.139810829555288,7.536424405393123,7.173867474786192,6.246309815986714,7.384831947644811,5.162557193695983,7.822036150983521
Hotel Lumen Paris Louvre,15 Rue Des Pyramides 1st arr 75001 Paris France,289,28,8.7,8.09108014065815,7.610768433939166,8.080534061599149,8.469192864070752,8.270866647494564,6.20958312150483,8.474072158282686
H tel de Banville,166 Boulevard Berthier 17th arr 75017 Paris France,493,59,8.7,8.032517650213988,7.837618524018964,7.648642448938306,7.956682923690053,8.654430158984542,6.20958312150483,8.490031897926636
H tel Chaplain Paris Rive Gauche,11 Bis Rue Jules Chaplain 6th arr 75006 Paris France,615,44,8.7,7.9889431225634855,7.6193542104010215,8.193620908117948,7.942024503445981,8.411647983119895,5.8021098118962895,8.278888202911972
WestCord Fashion Hotel Amsterdam,Hendrikje Stoffelstraat 1 Slotervaart 1058 GC Amsterdam Netherlands,5236,757,8.7,7.984406768299338,7.820048729724798,7.993004586430991,7.741633975140506,8.378565736497299,6.33521860701576,8.264895577395578
H tel Champs lys es Plaza,35 Rue De Berri 8th arr 75008 Paris France,343,52,8.7,7.977787255303452,7.8764877007271625,7.4071820424981425,7.026944177580018,8.376309310348852,6.20958312150483,8.319105179215983
Hotel Champs Elys es Friedland by Happyculture,177 rue du faubourg Saint Honor 8th arr 75008 Paris France,424,59,8.7,7.977296227974235,7.621815157074966,7.808338585250283,8.072487401189935,8.438887654727258,7.711108286731062,8.261978335991495
Alma Boutique Hotel,Hafnersteig 7 01 Innere Stadt 1010 Vienna Austria,730,78,8.7,7.972178192720121,7.598509379891935,7.625757585077112,7.9887147949638475,8.783861935581736,6.139264205545344,8.141049693612022
Windermere Hotel,142 To 144 Warwick Way Victoria Westminster Borough London SW1V 4JE United Kingdom,221,31,8.7,7.905220047135921,7.140785540768055,7.732556931891251,8.298616530840611,8.512545267665505,4.580134722928317,8.100064409274937
Hotel Casa Bonay,Gran Via de les Corts Catalanes 700 Eixample 08010 Barcelona Spain,1416,195,8.7,7.892411710657002,7.4594883680608675,7.896173720161331,7.484731952832525,8.542101355792765,6.149771225216066,8.322974418369157
Hotel America Barcelona,Provenza 195 Eixample 08008 Barcelona Spain,310,34,8.7,7.890811351044625,7.63418411270368,7.940084634514786,7.024242175254083,8.629746675431056,6.489450940518556,8.481622444541106
H tel Arvor Saint Georges,8 rue Laferriere 9th arr 75009 Paris France,493,42,8.7,7.86837831566802,7.249172579070511,7.957613180431228,7.869236302959821,8.65026507422164,6.402516522623284,8.273969808241533
K K Hotel Maria Theresia,Kirchberggasse 6 07 Neubau 1070 Vienna Austria,3181,285,8.7,7.864003783100188,7.503491708139994,7.557167638827863,8.20276586658635,8.312510104954189,6.3343089548986855,8.124614721865388
H tel Du Jeu De Paume,54 Rue Saint Louis En L Ile 4th arr 75004 Paris France,312,61,8.7,7.862143630638575,7.269277501312456,8.11860421707432,6.655440302226974,8.575014537088538,5.841446365022877,8.120668698873283
Hotel Atmospheres,29 31 rue des Ecoles 5th arr 75005 Paris France,654,90,8.7,7.858463276065265,7.354265688910771,7.6997788536250065,7.296916170860652,8.409406448162068,6.267285205897306,8.332858902146045
Le Relais Madeleine,11bis Rue Godot de Mauroy 9th arr 75009 Paris France,479,41,8.7,7.849016015478475,7.416033871130637,7.417116775400799,7.7366806559808525,8.357222929278477,6.644690972474399,8.245091263512316
Fielding Hotel,4 Broad Court Bow Street Covent Garden Westminster Borough London WC2B 5QZ United Kingdom,1271,294,8.7,7.844762344188422,7.515736402771544,7.677439469898238,6.429916786454684,8.642375459862313,5.917070048660033,8.143202888198525
Rubens At The Palace,39 Buckingham Palace Road Westminster Borough London SW1W 0PS United Kingdom,1449,332,8.7,7.844712193275005,7.102423474778587,7.940869080181556,7.911899497579833,8.387248356455178,6.288441395087916,8.162531930343228
Ayre Hotel Rosell n,Rossell 390 Eixample 08025 Barcelona Spain,2359,215,8.7,7.834962639196748,7.090816282402946,7.799513872889394,8.1199766179668,8.51522220005812,5.766195802164282,8.250255221937145
H tel Le Bellechasse Saint Germain,8 Rue De Bellechasse 7th arr 75007 Paris France,307,55,8.7,7.834624345758595,7.4484482968046075,8.106918352850306,8.209947160843404,8.411741282951974,4.745678698525674,8.031221303948577
Sydney House Chelsea,9 11 Sydney Street Kensington and Chelsea London SW3 6PU United Kingdom,585,144,8.7,7.8221905342819396,7.258578330447526,7.8620479402130625,7.318159983819588,8.547195971929115,6.51340420509841,8.026539148797921
Hotel Palais Strudlhof,Pasteurgasse 1 09 Alsergrund 1090 Vienna Austria,1356,84,8.7,7.821165739555269,7.704418555236613,7.342034171176182,8.220543609861062,8.105564544673106,6.6864832231825115,7.731454899875953
Ako Suites Hotel,Diputaci 195 Eixample 08011 Barcelona Spain,771,69,8.7,7.820771862025121,7.578674186425951,7.5999820181279745,6.563849421044648,8.448806001432096,5.887942721572615,8.112629585326955
Golden Tulip Bercy Gare de Lyon 209,209 211 rue de Charenton 12th arr 75012 Paris France,1099,54,8.7,7.820204669425832,7.305709103992507,7.1714482209617625,7.528501616553989,8.66588036503926,6.677961362480936,8.099000272299374
Hotel Park Lane Paris,4 Rue La Boetie 8th arr 75008 Paris France,824,81,8.7,7.819390092833051,7.450377026968654,7.385708893502226,7.5210098277613575,8.511671969381682,5.4111591255719365,8.392042239028658
H tel Mathis Elys es,3 rue de Ponthieu 8th arr 75008 Paris France,652,70,8.7,7.818301531810022,7.250843011106204,7.618692964325421,6.409669740685567,8.476892349699146,6.20958312150483,8.235293062200958
Hotel Chavanel,22 Rue Tronchet 8th arr 75008 Paris France,130,12,8.7,7.797710034056645,7.7014109815011205,7.804160555639846,6.799091115942762,8.749358923424758,,8.242158426368954
Best Western Premier Op ra Li ge,9 Rue De Li ge 9th arr 75009 Paris France,641,74,8.7,7.795349303135499,7.317453428366181,7.4711485403978,7.659562011161291,8.457446670077244,6.20958312150483,7.704346092503989
Hotel Maison FL,6 Rue De La Tour 16th arr 75016 Paris France,417,74,8.7,7.7800400013348465,7.469047102596943,7.658741938392054,6.7448614552257675,8.401173079840218,6.425012709710218,8.268944505786612
Hotel Saint Dominique,62 Rue Saint Dominique 7th arr 75007 Paris France,516,60,8.7,7.777643182113171,7.414648417345637,7.460799560303563,8.710560246751276,8.59593007957089,5.941725978647686,8.085713019923547
H tel Elysees Mermoz,30 Rue Jean Mermoz 8th arr 75008 Paris France,564,84,8.7,7.769708942821954,7.064049370340406,7.840077378243059,6.782551791763882,8.535122989254718,6.20958312150483,8.14591340497294
W12 Rooms,54 Uxbridge Road Shepherds Bush Hammersmith and Fulham London W12 8LP United Kingdom,900,201,8.7,7.7629443246582115,7.6181930982948,7.562486302870918,5.859287578236468,8.461201070277543,5.928854322121455,8.177376058584361
Hotel Verneuil Saint Germain,8 rue de Verneuil 7th arr 75007 Paris France,165,36,8.7,7.7591678100227295,7.05198453240024,7.667352576746068,7.65409313849421,8.582901272262651,6.395729537366548,8.489674068621438
Holiday Inn Vienna City,Margaretenstra e 53 05 Margareten 1050 Vienna Austria,385,52,8.7,7.743410742069821,7.3175259478944525,7.629841759526177,7.974021755618626,8.517774320031993,6.2773004575495674,7.705999624730275
Phileas Hotel,24 Rue d Amsterdam 9th arr 75009 Paris France,1000,91,8.7,7.743226626680118,7.408142479059764,7.450134507428544,7.171802721557487,8.416857873829787,5.430732079308592,8.067340067340067
Monsieur Cadet Hotel Spa Ex Meyerhold Spa ,4 rue Cadet 9th arr 75009 Paris France,334,36,8.7,7.74099226051066,7.241119793479284,7.652661276921632,7.868885393566842,8.548159636193558,,8.53991437924956
NH Collection Barcelona Constanza,D u i Mata 66 99 Les Corts 08029 Barcelona Spain,1542,109,8.7,7.740371265914418,7.464686460415581,7.499366319632592,8.071855080248667,8.355486937550408,6.133483731570919,8.141679957469432
Wilson Boutique Hotel,Avenida Diagonal 568 Sarri St Gervasi 08021 Barcelona Spain,724,63,8.7,7.736150898388318,7.344433616636692,7.710375891367015,7.853555783347967,8.295761950291201,6.142247076766649,8.173863974265402
Relais Saint Jacques,3 Rue Abb De L Ep e 5th arr 75005 Paris France,519,61,8.7,7.7297702571051365,7.588120011332403,7.813654574009602,7.280952011479723,8.466998378069318,5.9838586680223695,7.9627374220675655
H tel Monna Lisa Champs Elys es,97 rue La Bo tie 8th arr 75008 Paris France,418,54,8.7,7.729100348857088,6.958498969478997,7.844859811029093,7.329998716457736,8.438288303472609,6.273231534606725,8.155861244019139
Hotel Indigo London Paddington,16 London Street Paddington Westminster Borough London W2 1HL United Kingdom,602,114,8.7,7.728907331920955,7.509305503688072,7.475764138660066,7.3808025002976745,8.292566280696432,6.40365046708185,8.207924297420668
The Chess Hotel,6 rue du Helder 9th arr 75009 Paris France,1005,99,8.7,7.7258922191688315,7.288290410543857,7.725738496882141,7.5111434805776724,8.362184991872866,6.3045961489578035,8.03527947210149
The Student Hotel Amsterdam City,Wibautstraat 129 Oost 1091 GL Amsterdam Netherlands,7656,975,8.7,7.722858867687509,7.452104585495507,7.73829048873136,7.015323176426,8.497809452911556,5.779770852690076,8.153824535679375
H tel Brighton Esprit de France,218 rue de Rivoli 1st arr 75001 Paris France,973,126,8.7,7.7220905407768194,7.280717956486779,7.236675248444849,7.580564966037991,8.175766166933494,5.504820611518629,8.183362308934392
Balmoral Champs Elys es,6 rue du General Lanrezac 17th arr 75017 Paris France,476,74,8.7,7.719627820466585,7.300797388171797,7.692543770229606,7.774853304824989,8.497515073239029,5.543657854600915,8.001579850139931
Francois 1er,7 Rue Magellan 8th arr 75008 Paris France,603,79,8.7,7.7172817773225395,7.129725490756078,7.494128672937844,7.948725160540022,8.458543896521688,6.225216065073716,8.114717115755898
U232 Hotel,Comte d Urgell 232 Eixample 08036 Barcelona Spain,873,74,8.7,7.7126429934984575,7.230368179599356,7.7154929764300215,8.292784863730597,8.332179734895144,6.258878640424141,8.29632583141355
Hotel Espa a Ramblas,Sant Pau 9 11 Ciutat Vella 08001 Barcelona Spain,1908,293,8.7,7.7071631415944735,7.086703489661008,7.785108408419095,7.5469288820346865,8.348174401745064,5.944165265339643,8.123493709020027
London Bridge Hotel,8 18 London Bridge St Southwark London SE1 9SG United Kingdom,311,97,8.7,7.705033937159179,7.119024119504833,7.677308282337867,6.785010004406273,8.468202930204244,6.565137264870361,8.373128844839371
Holiday Inn London Stratford City,10a Chestnut Plaza Westfield Stratford City Olympic Park Newham London E20 1GL United Kingdom,2130,641,8.7,7.696580612032923,7.416720232255515,7.513484411411489,7.822203958060951,8.10016996835154,6.07059367494697,8.156022222512732
Hotel Lam e,Rotenturmstra e 15 01 Innere Stadt 1010 Vienna Austria,866,78,8.7,7.656264997429962,7.432680278721598,7.617486246677568,7.055481114425849,7.937994099323738,6.034913573970513,8.142068109322894
Novotel London City South,53 61 Southwark Bridge Road Southwark London SE1 9HH United Kingdom,917,233,8.7,7.655898383515608,7.529083616479466,7.581322601693151,7.601928165714382,8.185125133137712,6.2665568417347774,8.124283611125717
The Bailey s Hotel London,140 Gloucester Road Kensington and Chelsea London SW7 4QH United Kingdom,2485,528,8.7,7.6531193082341895,7.376593189550827,7.67240468403062,7.041647026606276,8.153412999937075,5.986771733604473,8.206527383976216
Novotel London Blackfriars,46 Blackfriars Road Southwark London SE1 8NZ United Kingdom,1362,231,8.7,7.6514812978143585,7.527912556047965,7.842601583528604,7.31056316190834,8.28301815239925,5.977376715810879,8.087886559619388
Castille Paris Starhotels Collezione,33 Rue Cambon 1st arr 75001 Paris France,808,117,8.7,7.647631190704789,7.082623844871988,7.170658609837035,7.1717699221317694,8.06666506201683,7.118285036434504,8.241144792360648
H tel Le Marianne,11 rue Paul Baudry 8th arr 75008 Paris France,213,37,8.7,7.645919261875997,7.258113815311589,8.06072275591117,6.548912418925565,8.242358822611246,,7.975550964187328
